,County,State,City,Pollutant,Date
20769,Clark,Nevada,Henderson,2.7,2020-03-27
20770,Clark,Nevada,Henderson,4.5,2020-03-28
20771,Clark,Nevada,Henderson,5.4,2020-03-29
20772,Clark,Nevada,Henderson,5.1,2020-03-30
20773,Clark,Nevada,Henderson,5.2,2020-03-31
20774,Washoe,Nevada,Sparks,3.2,2020-01-22
20775,Washoe,Nevada,Sparks,6.6,2020-01-23
20776,Washoe,Nevada,Sparks,3.5,2020-01-24
20777,Washoe,Nevada,Sparks,3.0,2020-01-25
20778,Washoe,Nevada,Sparks,2.7,2020-01-26
20779,Washoe,Nevada,Sparks,3.5,2020-01-27
20780,Washoe,Nevada,Sparks,3.1,2020-01-28
20781,Washoe,Nevada,Sparks,4.2,2020-01-29
20782,Washoe,Nevada,Sparks,3.7,2020-01-30
20783,Washoe,Nevada,Sparks,5.9,2020-01-31
20784,Washoe,Nevada,Sparks,6.2,2020-02-01
20785,Washoe,Nevada,Sparks,3.5,2020-02-02
20786,Washoe,Nevada,Sparks,2.7,2020-02-03
20787,Washoe,Nevada,Sparks,4.7,2020-02-04
20788,Washoe,Nevada,Sparks,4.3,2020-02-05
20789,Washoe,Nevada,Sparks,4.7,2020-02-06
20790,Washoe,Nevada,Sparks,5.9,2020-02-07
20791,Washoe,Nevada,Sparks,10.5,2020-02-08
20792,Washoe,Nevada,Sparks,2.9,2020-02-09
20793,Washoe,Nevada,Sparks,3.7,2020-02-10
20794,Washoe,Nevada,Sparks,5.0,2020-02-11
20795,Washoe,Nevada,Sparks,4.8,2020-02-12
20796,Washoe,Nevada,Sparks,5.9,2020-02-13
20797,Washoe,Nevada,Sparks,7.0,2020-02-14
20798,Washoe,Nevada,Sparks,5.2,2020-02-15
20799,Washoe,Nevada,Sparks,5.1,2020-02-16
20800,Washoe,Nevada,Sparks,6.1,2020-02-17
20801,Washoe,Nevada,Sparks,5.5,2020-02-18
20802,Washoe,Nevada,Sparks,7.0,2020-02-19
20803,Washoe,Nevada,Sparks,6.3,2020-02-20
20804,Washoe,Nevada,Sparks,7.7,2020-02-21
20805,Washoe,Nevada,Sparks,9.0,2020-02-22
20806,Washoe,Nevada,Sparks,8.3,2020-02-23
20807,Washoe,Nevada,Sparks,7.5,2020-02-24
20808,Washoe,Nevada,Sparks,7.3,2020-02-25
20809,Washoe,Nevada,Sparks,7.0,2020-02-26
20810,Washoe,Nevada,Sparks,7.9,2020-02-27
20811,Washoe,Nevada,Sparks,8.6,2020-02-28
20812,Washoe,Nevada,Sparks,7.3,2020-02-29
20813,Washoe,Nevada,Sparks,5.6,2020-03-01
20814,Washoe,Nevada,Sparks,6.3,2020-03-02
20815,Washoe,Nevada,Sparks,6.8,2020-03-03
20816,Washoe,Nevada,Sparks,6.7,2020-03-04
20817,Washoe,Nevada,Sparks,9.1,2020-03-05
20818,Washoe,Nevada,Sparks,8.2,2020-03-06
20819,Washoe,Nevada,Sparks,6.4,2020-03-07
20820,Washoe,Nevada,Sparks,5.1,2020-03-08
20821,Washoe,Nevada,Sparks,5.6,2020-03-09
20822,Washoe,Nevada,Sparks,5.1,2020-03-10
20823,Washoe,Nevada,Sparks,4.9,2020-03-11
20824,Washoe,Nevada,Sparks,6.0,2020-03-12
20825,Washoe,Nevada,Sparks,7.8,2020-03-13
20826,Washoe,Nevada,Sparks,5.5,2020-03-14
20827,Washoe,Nevada,Sparks,4.7,2020-03-15
20828,Washoe,Nevada,Sparks,6.2,2020-03-16
20829,Washoe,Nevada,Sparks,5.0,2020-03-17
20830,Washoe,Nevada,Sparks,5.6,2020-03-18
20831,Washoe,Nevada,Sparks,5.6,2020-03-19
20832,Washoe,Nevada,Sparks,7.9,2020-03-20
20833,Washoe,Nevada,Sparks,6.4,2020-03-21
20834,Washoe,Nevada,Sparks,6.4,2020-03-22
20835,Washoe,Nevada,Sparks,5.5,2020-03-23
20836,Washoe,Nevada,Sparks,4.2,2020-03-24
20837,Washoe,Nevada,Sparks,5.0,2020-03-25
20838,Washoe,Nevada,Sparks,5.7,2020-03-26
20839,Washoe,Nevada,Sparks,6.7,2020-03-27
20840,Washoe,Nevada,Sparks,7.0,2020-03-28
20841,Washoe,Nevada,Sparks,5.1,2020-03-29
20842,Washoe,Nevada,Sparks,5.5,2020-03-30
20843,Washoe,Nevada,Sparks,5.0,2020-03-31
20844,Clark,Nevada,Las Vegas,7.3,2020-01-22
20845,Clark,Nevada,Las Vegas,5.5,2020-01-23
20846,Clark,Nevada,Las Vegas,4.5,2020-01-24
20847,Clark,Nevada,Las Vegas,5.2,2020-01-25
20848,Clark,Nevada,Las Vegas,4.8,2020-01-26
20849,Clark,Nevada,Las Vegas,2.2,2020-01-27
20850,Clark,Nevada,Las Vegas,4.3,2020-01-28
20851,Clark,Nevada,Las Vegas,2.0,2020-01-29
20852,Clark,Nevada,Las Vegas,1.8,2020-01-30
20853,Clark,Nevada,Las Vegas,6.1,2020-01-31
20854,Clark,Nevada,Las Vegas,7.3,2020-02-01
20855,Clark,Nevada,Las Vegas,7.4,2020-02-02
20856,Clark,Nevada,Las Vegas,3.3,2020-02-03
20857,Clark,Nevada,Las Vegas,2.1,2020-02-04
20858,Clark,Nevada,Las Vegas,4.2,2020-02-05
20859,Clark,Nevada,Las Vegas,6.6,2020-02-06
20860,Clark,Nevada,Las Vegas,9.6,2020-02-07
20861,Clark,Nevada,Las Vegas,8.6,2020-02-08
20862,Clark,Nevada,Las Vegas,3.3,2020-02-09
20863,Clark,Nevada,Las Vegas,1.5,2020-02-10
20864,Clark,Nevada,Las Vegas,1.9,2020-02-11
20865,Clark,Nevada,Las Vegas,5.0,2020-02-12
20866,Clark,Nevada,Las Vegas,5.9,2020-02-13
20867,Clark,Nevada,Las Vegas,6.6,2020-02-14
20868,Clark,Nevada,Las Vegas,7.2,2020-02-15
20869,Clark,Nevada,Las Vegas,10.6,2020-02-16
20870,Clark,Nevada,Las Vegas,6.0,2020-02-17
20871,Clark,Nevada,Las Vegas,5.8,2020-02-18
20872,Clark,Nevada,Las Vegas,6.8,2020-02-19
20873,Clark,Nevada,Las Vegas,4.4,2020-02-20
20874,Clark,Nevada,Las Vegas,6.7,2020-02-21
20875,Clark,Nevada,Las Vegas,5.3,2020-02-22
20876,Clark,Nevada,Las Vegas,2.9,2020-02-23
20877,Clark,Nevada,Las Vegas,3.6,2020-02-24
20878,Clark,Nevada,Las Vegas,3.4,2020-02-25
20879,Clark,Nevada,Las Vegas,6.2,2020-02-26
20880,Clark,Nevada,Las Vegas,5.3,2020-02-27
20881,Clark,Nevada,Las Vegas,5.8,2020-02-28
20882,Clark,Nevada,Las Vegas,6.6,2020-02-29
20883,Clark,Nevada,Las Vegas,4.4,2020-03-01
20884,Clark,Nevada,Las Vegas,1.6,2020-03-02
20885,Clark,Nevada,Las Vegas,1.2,2020-03-03
20886,Clark,Nevada,Las Vegas,3.5,2020-03-04
20887,Clark,Nevada,Las Vegas,5.3,2020-03-05
20888,Clark,Nevada,Las Vegas,5.3,2020-03-06
20889,Clark,Nevada,Las Vegas,6.0,2020-03-07
20890,Clark,Nevada,Las Vegas,3.1,2020-03-08
20891,Clark,Nevada,Las Vegas,3.6,2020-03-09
20892,Clark,Nevada,Las Vegas,3.8,2020-03-10
20893,Clark,Nevada,Las Vegas,3.5,2020-03-11
20894,Clark,Nevada,Las Vegas,2.4,2020-03-12
20895,Clark,Nevada,Las Vegas,1.7,2020-03-13
20896,Clark,Nevada,Las Vegas,2.3,2020-03-14
20897,Clark,Nevada,Las Vegas,3.9,2020-03-15
20898,Clark,Nevada,Las Vegas,4.1,2020-03-16
20899,Clark,Nevada,Las Vegas,2.3,2020-03-17
20900,Clark,Nevada,Las Vegas,3.1,2020-03-18
20901,Clark,Nevada,Las Vegas,3.5,2020-03-19
20902,Clark,Nevada,Las Vegas,3.4,2020-03-20
20903,Clark,Nevada,Las Vegas,2.9,2020-03-21
20904,Clark,Nevada,Las Vegas,3.5,2020-03-22
20905,Clark,Nevada,Las Vegas,2.4,2020-03-23
20906,Clark,Nevada,Las Vegas,2.5,2020-03-24
20907,Clark,Nevada,Las Vegas,3.7,2020-03-25
20908,Clark,Nevada,Las Vegas,1.9,2020-03-26
20909,Clark,Nevada,Las Vegas,2.0,2020-03-27
20910,Clark,Nevada,Las Vegas,3.7,2020-03-28
20911,Clark,Nevada,Las Vegas,3.5,2020-03-29
20912,Clark,Nevada,Las Vegas,3.1,2020-03-30
20913,Clark,Nevada,Las Vegas,4.0,2020-03-31
20914,Clark,Nevada,Spring Valley,10.4,2020-01-22
20915,Clark,Nevada,Spring Valley,8.6,2020-01-23
20916,Clark,Nevada,Spring Valley,7.3,2020-01-24
20917,Clark,Nevada,Spring Valley,8.6,2020-01-25
20918,Clark,Nevada,Spring Valley,8.4,2020-01-26
20919,Clark,Nevada,Spring Valley,2.8,2020-01-27
20920,Clark,Nevada,Spring Valley,6.1,2020-01-28
20921,Clark,Nevada,Spring Valley,3.4,2020-01-29
20922,Clark,Nevada,Spring Valley,4.0,2020-01-30
20923,Clark,Nevada,Spring Valley,6.2,2020-01-31
20924,Clark,Nevada,Spring Valley,7.0,2020-02-01
20925,Clark,Nevada,Spring Valley,9.5,2020-02-02
20926,Clark,Nevada,Spring Valley,3.2,2020-02-03
20927,Clark,Nevada,Spring Valley,2.3,2020-02-04
20928,Clark,Nevada,Spring Valley,4.8,2020-02-05
20929,Clark,Nevada,Spring Valley,8.9,2020-02-06
20930,Clark,Nevada,Spring Valley,7.8,2020-02-07
20931,Clark,Nevada,Spring Valley,10.6,2020-02-08
20932,Clark,Nevada,Spring Valley,4.0,2020-02-09
20933,Clark,Nevada,Spring Valley,2.7,2020-02-10
20934,Clark,Nevada,Spring Valley,2.1,2020-02-11
20935,Clark,Nevada,Spring Valley,4.0,2020-02-12
20936,Clark,Nevada,Spring Valley,6.2,2020-02-13
20937,Clark,Nevada,Spring Valley,8.5,2020-02-14
20938,Clark,Nevada,Spring Valley,9.4,2020-02-15
20939,Clark,Nevada,Spring Valley,15.3,2020-02-16
20940,Clark,Nevada,Spring Valley,8.4,2020-02-17
20941,Clark,Nevada,Spring Valley,6.8,2020-02-18
20942,Clark,Nevada,Spring Valley,7.8,2020-02-19
20943,Clark,Nevada,Spring Valley,5.1,2020-02-20
20944,Clark,Nevada,Spring Valley,6.5,2020-02-21
20945,Clark,Nevada,Spring Valley,6.8,2020-02-22
20946,Clark,Nevada,Spring Valley,6.7,2020-02-23
20947,Clark,Nevada,Spring Valley,6.2,2020-02-24
20948,Clark,Nevada,Spring Valley,4.3,2020-02-25
20949,Clark,Nevada,Spring Valley,5.5,2020-02-26
20950,Clark,Nevada,Spring Valley,7.0,2020-02-27
20951,Clark,Nevada,Spring Valley,5.4,2020-02-28
20952,Clark,Nevada,Spring Valley,14.6,2020-02-29
20953,Clark,Nevada,Spring Valley,4.9,2020-03-01
20954,Clark,Nevada,Spring Valley,2.2,2020-03-02
20955,Clark,Nevada,Spring Valley,2.2,2020-03-03
20956,Clark,Nevada,Spring Valley,4.6,2020-03-04
20957,Clark,Nevada,Spring Valley,5.2,2020-03-05
20958,Clark,Nevada,Spring Valley,5.2,2020-03-06
20959,Clark,Nevada,Spring Valley,4.5,2020-03-07
20960,Clark,Nevada,Spring Valley,2.8,2020-03-08
20961,Clark,Nevada,Spring Valley,3.6,2020-03-09
20962,Clark,Nevada,Spring Valley,3.9,2020-03-10
20963,Clark,Nevada,Spring Valley,3.8,2020-03-11
20964,Clark,Nevada,Spring Valley,4.1,2020-03-12
20965,Clark,Nevada,Spring Valley,1.5,2020-03-13
20966,Clark,Nevada,Spring Valley,2.3,2020-03-14
20967,Clark,Nevada,Spring Valley,3.3,2020-03-15
20968,Clark,Nevada,Spring Valley,4.1,2020-03-16
20969,Clark,Nevada,Spring Valley,2.0,2020-03-17
20970,Clark,Nevada,Spring Valley,3.1,2020-03-18
20971,Clark,Nevada,Spring Valley,3.6,2020-03-19
20972,Clark,Nevada,Spring Valley,3.6,2020-03-20
20973,Clark,Nevada,Spring Valley,3.9,2020-03-21
20974,Clark,Nevada,Spring Valley,4.0,2020-03-22
20975,Clark,Nevada,Spring Valley,1.8,2020-03-23
20976,Clark,Nevada,Spring Valley,2.2,2020-03-24
20977,Clark,Nevada,Spring Valley,3.5,2020-03-25
20978,Clark,Nevada,Spring Valley,2.3,2020-03-26
20979,Clark,Nevada,Spring Valley,2.3,2020-03-27
20980,Clark,Nevada,Spring Valley,4.1,2020-03-28
20981,Clark,Nevada,Spring Valley,4.5,2020-03-29
20982,Clark,Nevada,Spring Valley,4.6,2020-03-30
20983,Clark,Nevada,Spring Valley,5.1,2020-03-31
20984,Clark,Nevada,Las Vegas,12.9,2020-01-22
20985,Clark,Nevada,Las Vegas,13.4,2020-01-23
20986,Clark,Nevada,Las Vegas,12.8,2020-01-24
20987,Clark,Nevada,Las Vegas,15.5,2020-01-25
20988,Clark,Nevada,Las Vegas,13.9,2020-01-26
20989,Clark,Nevada,Las Vegas,6.4,2020-01-27
20990,Clark,Nevada,Las Vegas,8.8,2020-01-28
20991,Clark,Nevada,Las Vegas,10.6,2020-01-29
20992,Clark,Nevada,Las Vegas,5.6,2020-01-30
20993,Clark,Nevada,Las Vegas,12.8,2020-01-31
20994,Clark,Nevada,Las Vegas,16.8,2020-02-01
20995,Clark,Nevada,Las Vegas,15.7,2020-02-02
20996,Clark,Nevada,Las Vegas,7.4,2020-02-03
20997,Clark,Nevada,Las Vegas,4.0,2020-02-04
20998,Clark,Nevada,Las Vegas,6.9,2020-02-05
20999,Clark,Nevada,Las Vegas,12.6,2020-02-06
21000,Clark,Nevada,Las Vegas,15.7,2020-02-07
21001,Clark,Nevada,Las Vegas,14.4,2020-02-08
21002,Clark,Nevada,Las Vegas,6.5,2020-02-09
21003,Clark,Nevada,Las Vegas,2.3,2020-02-10
21004,Clark,Nevada,Las Vegas,3.3,2020-02-11
21005,Clark,Nevada,Las Vegas,7.4,2020-02-12
21006,Clark,Nevada,Las Vegas,10.1,2020-02-13
21007,Clark,Nevada,Las Vegas,13.6,2020-02-14
21008,Clark,Nevada,Las Vegas,13.8,2020-02-15
21009,Clark,Nevada,Las Vegas,9.5,2020-02-19
21010,Clark,Nevada,Las Vegas,7.2,2020-02-20
21011,Clark,Nevada,Las Vegas,10.7,2020-02-21
21012,Clark,Nevada,Las Vegas,9.3,2020-02-22
21013,Clark,Nevada,Las Vegas,5.4,2020-02-23
21014,Clark,Nevada,Las Vegas,8.5,2020-02-24
21015,Clark,Nevada,Las Vegas,4.9,2020-02-25
21016,Clark,Nevada,Las Vegas,7.3,2020-02-26
21017,Clark,Nevada,Las Vegas,8.9,2020-02-27
21018,Clark,Nevada,Las Vegas,8.7,2020-02-28
21019,Clark,Nevada,Las Vegas,11.4,2020-02-29
21020,Clark,Nevada,Las Vegas,5.5,2020-03-01
21021,Clark,Nevada,Las Vegas,2.5,2020-03-02
21022,Clark,Nevada,Las Vegas,2.3,2020-03-03
21023,Clark,Nevada,Las Vegas,6.7,2020-03-04
21024,Clark,Nevada,Las Vegas,8.3,2020-03-05
21025,Clark,Nevada,Las Vegas,8.5,2020-03-06
21026,Clark,Nevada,Las Vegas,7.2,2020-03-07
21027,Clark,Nevada,Las Vegas,3.6,2020-03-08
21028,Clark,Nevada,Las Vegas,4.9,2020-03-09
21029,Clark,Nevada,Las Vegas,5.2,2020-03-10
21030,Clark,Nevada,Las Vegas,5.1,2020-03-11
21031,Clark,Nevada,Las Vegas,5.8,2020-03-12
21032,Clark,Nevada,Las Vegas,2.8,2020-03-13
21033,Clark,Nevada,Las Vegas,3.1,2020-03-14
21034,Clark,Nevada,Las Vegas,4.0,2020-03-15
21035,Clark,Nevada,Las Vegas,5.7,2020-03-16
21036,Clark,Nevada,Las Vegas,3.2,2020-03-17
21037,Clark,Nevada,Las Vegas,3.8,2020-03-18
21038,Clark,Nevada,Las Vegas,4.1,2020-03-19
21039,Clark,Nevada,Las Vegas,3.7,2020-03-20
21040,Clark,Nevada,Las Vegas,4.4,2020-03-21
21041,Clark,Nevada,Las Vegas,4.0,2020-03-22
21042,Clark,Nevada,Las Vegas,2.7,2020-03-23
21043,Clark,Nevada,Las Vegas,3.2,2020-03-24
21044,Clark,Nevada,Las Vegas,4.2,2020-03-25
21045,Clark,Nevada,Las Vegas,2.9,2020-03-26
21046,Clark,Nevada,Las Vegas,2.1,2020-03-27
21047,Clark,Nevada,Las Vegas,4.9,2020-03-28
21048,Clark,Nevada,Las Vegas,4.2,2020-03-29
21049,Clark,Nevada,Las Vegas,4.7,2020-03-30
21050,Clark,Nevada,Las Vegas,6.2,2020-03-31
21051,Washoe,Nevada,Reno,3.5,2020-01-22
21052,Washoe,Nevada,Reno,6.5,2020-01-23
21053,Washoe,Nevada,Reno,2.1,2020-01-24
21054,Washoe,Nevada,Reno,2.8,2020-01-25
21055,Washoe,Nevada,Reno,1.0,2020-01-26
21056,Washoe,Nevada,Reno,3.7,2020-01-27
21057,Washoe,Nevada,Reno,2.3,2020-01-28
21058,Washoe,Nevada,Reno,4.0,2020-01-29
21059,Washoe,Nevada,Reno,5.3,2020-01-30
21060,Washoe,Nevada,Reno,5.2,2020-01-31
21061,Washoe,Nevada,Reno,3.1,2020-02-01
21062,Washoe,Nevada,Reno,2.2,2020-02-02
21063,Washoe,Nevada,Reno,4.5,2020-02-03
21064,Washoe,Nevada,Reno,3.7,2020-02-04
21065,Washoe,Nevada,Reno,5.0,2020-02-05
21066,Washoe,Nevada,Reno,4.3,2020-02-06
21067,Washoe,Nevada,Reno,5.0,2020-02-07
21068,Washoe,Nevada,Reno,7.5,2020-02-08
21069,Washoe,Nevada,Reno,2.5,2020-02-09
21070,Washoe,Nevada,Reno,4.0,2020-02-10
21071,Washoe,Nevada,Reno,4.4,2020-02-11
21072,Washoe,Nevada,Reno,4.0,2020-02-12
21073,Washoe,Nevada,Reno,6.9,2020-02-13
21074,Washoe,Nevada,Reno,6.7,2020-02-14
21075,Washoe,Nevada,Reno,4.5,2020-02-15
21076,Washoe,Nevada,Reno,4.1,2020-02-16
21077,Washoe,Nevada,Reno,6.7,2020-02-17
21078,Washoe,Nevada,Reno,4.8,2020-02-18
21079,Washoe,Nevada,Reno,5.2,2020-02-19
21080,Washoe,Nevada,Reno,4.5,2020-02-20
21081,Washoe,Nevada,Reno,6.3,2020-02-21
21082,Washoe,Nevada,Reno,5.2,2020-02-22
21083,Washoe,Nevada,Reno,4.7,2020-02-23
21084,Washoe,Nevada,Reno,4.3,2020-02-24
21085,Washoe,Nevada,Reno,4.6,2020-02-25
21086,Washoe,Nevada,Reno,5.6,2020-02-26
21087,Washoe,Nevada,Reno,5.4,2020-02-27
21088,Washoe,Nevada,Reno,5.8,2020-02-28
21089,Washoe,Nevada,Reno,4.5,2020-02-29
21090,Washoe,Nevada,Reno,3.0,2020-03-01
21091,Washoe,Nevada,Reno,4.6,2020-03-02
21092,Washoe,Nevada,Reno,4.5,2020-03-03
21093,Washoe,Nevada,Reno,4.8,2020-03-04
21094,Washoe,Nevada,Reno,7.9,2020-03-05
21095,Washoe,Nevada,Reno,5.0,2020-03-06
21096,Washoe,Nevada,Reno,2.5,2020-03-07
21097,Washoe,Nevada,Reno,3.7,2020-03-08
21098,Washoe,Nevada,Reno,4.7,2020-03-09
21099,Washoe,Nevada,Reno,2.9,2020-03-10
21100,Washoe,Nevada,Reno,4.2,2020-03-11
21101,Washoe,Nevada,Reno,5.0,2020-03-12
21102,Washoe,Nevada,Reno,5.2,2020-03-13
21103,Washoe,Nevada,Reno,2.6,2020-03-14
21104,Washoe,Nevada,Reno,1.5,2020-03-15
21105,Washoe,Nevada,Reno,2.6,2020-03-16
21106,Washoe,Nevada,Reno,2.8,2020-03-17
21107,Washoe,Nevada,Reno,3.2,2020-03-18
21108,Washoe,Nevada,Reno,5.0,2020-03-19
21109,Washoe,Nevada,Reno,4.4,2020-03-20
21110,Washoe,Nevada,Reno,3.7,2020-03-21
21111,Washoe,Nevada,Reno,3.8,2020-03-22
21112,Washoe,Nevada,Reno,3.6,2020-03-23
21113,Washoe,Nevada,Reno,2.5,2020-03-24
21114,Washoe,Nevada,Reno,2.3,2020-03-25
21115,Washoe,Nevada,Reno,3.7,2020-03-26
21116,Washoe,Nevada,Reno,3.2,2020-03-27
21117,Washoe,Nevada,Reno,4.1,2020-03-28
21118,Washoe,Nevada,Reno,3.1,2020-03-29
21119,Washoe,Nevada,Reno,3.8,2020-03-30
21120,Washoe,Nevada,Reno,3.0,2020-03-31
21121,Union,New Jersey,Elizabeth,7.7,2020-01-22
21122,Union,New Jersey,Elizabeth,22.2,2020-01-23
21123,Union,New Jersey,Elizabeth,26.0,2020-01-24
21124,Union,New Jersey,Elizabeth,7.7,2020-01-25
21125,Union,New Jersey,Elizabeth,7.6,2020-01-26
21126,Union,New Jersey,Elizabeth,8.1,2020-01-27
21127,Union,New Jersey,Elizabeth,3.8,2020-01-28
21128,Union,New Jersey,Elizabeth,3.1,2020-01-29
21129,Union,New Jersey,Elizabeth,8.5,2020-01-30
21130,Union,New Jersey,Elizabeth,11.8,2020-01-31
21131,Union,New Jersey,Elizabeth,17.3,2020-02-01
21132,Union,New Jersey,Elizabeth,11.4,2020-02-02
21133,Union,New Jersey,Elizabeth,11.6,2020-02-03
21134,Union,New Jersey,Elizabeth,14.2,2020-02-04
21135,Union,New Jersey,Elizabeth,5.9,2020-02-05
21136,Union,New Jersey,Elizabeth,10.5,2020-02-06
21137,Union,New Jersey,Elizabeth,9.1,2020-02-07
21138,Union,New Jersey,Elizabeth,7.3,2020-02-08
21139,Union,New Jersey,Elizabeth,12.0,2020-02-09
21140,Union,New Jersey,Elizabeth,9.4,2020-02-10
21141,Union,New Jersey,Elizabeth,9.8,2020-02-11
21142,Union,New Jersey,Elizabeth,8.2,2020-02-12
21143,Union,New Jersey,Elizabeth,8.7,2020-02-13
21144,Union,New Jersey,Elizabeth,6.2,2020-02-14
21145,Union,New Jersey,Elizabeth,4.4,2020-02-15
21146,Union,New Jersey,Elizabeth,8.5,2020-02-16
21147,Union,New Jersey,Elizabeth,13.1,2020-02-17
21148,Union,New Jersey,Elizabeth,11.9,2020-02-18
21149,Union,New Jersey,Elizabeth,8.2,2020-02-19
21150,Union,New Jersey,Elizabeth,7.3,2020-02-20
21151,Union,New Jersey,Elizabeth,6.1,2020-02-21
21152,Union,New Jersey,Elizabeth,9.2,2020-02-22
21153,Union,New Jersey,Elizabeth,11.6,2020-02-23
21154,Union,New Jersey,Elizabeth,19.9,2020-02-24
21155,Union,New Jersey,Elizabeth,13.3,2020-02-25
21156,Union,New Jersey,Elizabeth,11.9,2020-02-26
21157,Union,New Jersey,Elizabeth,4.7,2020-02-27
21158,Union,New Jersey,Elizabeth,8.5,2020-02-28
21159,Union,New Jersey,Elizabeth,6.7,2020-02-29
21160,Union,New Jersey,Elizabeth,5.5,2020-03-01
21161,Union,New Jersey,Elizabeth,12.9,2020-03-02
21162,Union,New Jersey,Elizabeth,14.2,2020-03-03
21163,Union,New Jersey,Elizabeth,8.5,2020-03-05
21164,Union,New Jersey,Elizabeth,9.9,2020-03-06
21165,Union,New Jersey,Elizabeth,5.3,2020-03-07
21166,Union,New Jersey,Elizabeth,7.3,2020-03-08
21167,Union,New Jersey,Elizabeth,11.2,2020-03-09
21168,Union,New Jersey,Elizabeth,9.5,2020-03-10
21169,Union,New Jersey,Elizabeth,7.0,2020-03-11
21170,Union,New Jersey,Elizabeth,12.6,2020-03-12
21171,Union,New Jersey,Elizabeth,6.4,2020-03-13
21172,Union,New Jersey,Elizabeth,4.9,2020-03-14
21173,Union,New Jersey,Elizabeth,5.9,2020-03-15
21174,Union,New Jersey,Elizabeth,6.1,2020-03-16
21175,Union,New Jersey,Elizabeth,6.5,2020-03-17
21176,Union,New Jersey,Elizabeth,7.7,2020-03-18
21177,Union,New Jersey,Elizabeth,9.6,2020-03-19
21178,Union,New Jersey,Elizabeth,10.6,2020-03-20
21179,Union,New Jersey,Elizabeth,7.1,2020-03-21
21180,Union,New Jersey,Elizabeth,6.3,2020-03-22
21181,Union,New Jersey,Elizabeth,5.3,2020-03-23
21182,Union,New Jersey,Elizabeth,5.2,2020-03-24
21183,Union,New Jersey,Elizabeth,7.6,2020-03-25
21184,Union,New Jersey,Elizabeth,7.9,2020-03-26
21185,Union,New Jersey,Elizabeth,7.4,2020-03-27
21186,Union,New Jersey,Elizabeth,9.2,2020-03-28
21187,Union,New Jersey,Elizabeth,3.4,2020-03-29
21188,Union,New Jersey,Elizabeth,10.0,2020-03-30
21189,Union,New Jersey,Elizabeth,5.0,2020-03-31
21190,Bergen,New Jersey,Fort Lee,12.2,2020-01-22
21191,Bergen,New Jersey,Fort Lee,24.1,2020-01-23
21192,Bergen,New Jersey,Fort Lee,25.5,2020-01-24
21193,Bergen,New Jersey,Fort Lee,11.9,2020-01-25
21194,Bergen,New Jersey,Fort Lee,5.3,2020-01-26
21195,Bergen,New Jersey,Fort Lee,6.2,2020-01-27
21196,Bergen,New Jersey,Fort Lee,3.5,2020-01-28
21197,Bergen,New Jersey,Fort Lee,3.0,2020-01-29
21198,Bergen,New Jersey,Fort Lee,20.0,2020-02-04
21199,Bergen,New Jersey,Fort Lee,4.8,2020-02-05
21200,Bergen,New Jersey,Fort Lee,7.8,2020-02-06
21201,Bergen,New Jersey,Fort Lee,7.8,2020-02-07
21202,Bergen,New Jersey,Fort Lee,6.0,2020-02-08
21203,Bergen,New Jersey,Fort Lee,10.6,2020-02-09
21204,Bergen,New Jersey,Fort Lee,10.7,2020-02-10
21205,Bergen,New Jersey,Fort Lee,12.9,2020-02-11
21206,Bergen,New Jersey,Fort Lee,7.8,2020-02-12
21207,Bergen,New Jersey,Fort Lee,11.6,2020-02-13
21208,Bergen,New Jersey,Fort Lee,6.7,2020-02-15
21209,Bergen,New Jersey,Fort Lee,11.3,2020-02-16
21210,Bergen,New Jersey,Fort Lee,10.6,2020-02-17
21211,Bergen,New Jersey,Fort Lee,12.4,2020-02-18
21212,Bergen,New Jersey,Fort Lee,9.3,2020-02-19
21213,Bergen,New Jersey,Fort Lee,4.1,2020-02-20
21214,Bergen,New Jersey,Fort Lee,5.1,2020-02-21
21215,Bergen,New Jersey,Fort Lee,11.1,2020-02-22
21216,Bergen,New Jersey,Fort Lee,13.7,2020-02-23
21217,Bergen,New Jersey,Fort Lee,19.4,2020-02-24
21218,Bergen,New Jersey,Fort Lee,17.5,2020-02-25
21219,Bergen,New Jersey,Fort Lee,13.7,2020-02-26
21220,Bergen,New Jersey,Fort Lee,2.5,2020-02-27
21221,Bergen,New Jersey,Fort Lee,6.2,2020-02-28
21222,Bergen,New Jersey,Fort Lee,2.9,2020-02-29
21223,Bergen,New Jersey,Fort Lee,7.6,2020-03-01
21224,Bergen,New Jersey,Fort Lee,14.7,2020-03-02
21225,Bergen,New Jersey,Fort Lee,15.1,2020-03-03
21226,Bergen,New Jersey,Fort Lee,5.6,2020-03-04
21227,Bergen,New Jersey,Fort Lee,6.1,2020-03-05
21228,Bergen,New Jersey,Fort Lee,8.3,2020-03-06
21229,Bergen,New Jersey,Fort Lee,3.5,2020-03-07
21230,Bergen,New Jersey,Fort Lee,5.8,2020-03-08
21231,Bergen,New Jersey,Fort Lee,11.7,2020-03-09
21232,Bergen,New Jersey,Fort Lee,11.2,2020-03-10
21233,Bergen,New Jersey,Fort Lee,5.3,2020-03-11
21234,Bergen,New Jersey,Fort Lee,11.3,2020-03-12
21235,Bergen,New Jersey,Fort Lee,11.0,2020-03-13
21236,Bergen,New Jersey,Fort Lee,4.6,2020-03-14
21237,Bergen,New Jersey,Fort Lee,4.7,2020-03-15
21238,Bergen,New Jersey,Fort Lee,5.8,2020-03-16
